solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,iter,iterations,mpi_mode,total_s_max,total_s_avg,local_compute_s_max,pack_forward_s_max,mpi_forward_s_max,unpack_forward_s_max,reduced_compute_s_max,pack_backward_s_max,mpi_backward_s_max,unpack_backward_s_max,update_compute_s_max,compute_s_max,communication_s_max,packing_s_max
tdma,fortran-original,4,128,128,4096,16384,1024,1024,3,10,device,  2.2276829999999942E-03,  2.2232864999999977E-03,  1.5523890000000012E-03,  3.6584000000006167E-05,  4.2653000000003605E-05,  3.6314000000009505E-05,  1.5594000000007657E-05,  1.4371000000013012E-05,  3.0025000000002966E-05,  1.4812000000002934E-05,  5.0125199999999370E-04,  2.0593199999999895E-03,  7.1688000000000307E-05,  1.0177200000002773E-04
tdma,fortran-original,4,128,128,4096,16384,1024,1024,4,10,device,  2.2187489999999921E-03,  2.2133814999999966E-03,  1.5464399999999962E-03,  3.6524999999995589E-05,  2.9354000000009206E-05,  3.6354000000002329E-05,  1.5593000000008184E-05,  1.6976000000001878E-05,  3.5062999999987965E-05,  1.4822000000011548E-05,  4.9629499999999382E-04,  2.0573469999999872E-03,  6.4416999999997171E-05,  1.0467700000001134E-04
tdma,fortran-original,4,128,128,4096,16384,1024,1024,5,10,device,  2.2113490000000013E-03,  2.2089324999999965E-03,  1.5497449999999913E-03,  3.6604999999995114E-05,  3.3049999999992807E-05,  3.6143999999987964E-05,  1.5503000000000045E-05,  1.4652000000003884E-05,  2.6390000000001135E-05,  1.5192999999996681E-05,  4.9683600000001438E-04,  2.0577670000000020E-03,  5.9439999999993942E-05,  1.0248399999999991E-04
tdma,fortran-original,4,128,128,4096,16384,1024,1024,6,10,device,  2.2183289999999911E-03,  2.2117139999999966E-03,  1.5480529999999937E-03,  3.6475000000008029E-05,  2.9764000000015445E-05,  3.6163999999977436E-05,  1.5503000000000045E-05,  1.4712000000000058E-05,  3.3580000000005272E-05,  1.4791999999985705E-05,  4.9834799999998181E-04,  2.0567969999999713E-03,  6.2052000000034635E-05,  1.0209299999999755E-04
tdma,fortran-original,4,128,128,4096,16384,1024,1024,7,10,device,  2.2101469999999956E-03,  2.2069492499999926E-03,  1.5475219999999956E-03,  3.6274000000002804E-05,  3.0826000000011566E-05,  3.6424000000007117E-05,  1.5323000000011522E-05,  1.4621999999991919E-05,  3.3680000000008148E-05,  1.4942000000017774E-05,  4.9520299999999962E-04,  2.0543620000000318E-03,  6.4506000000019714E-05,  1.0226200000001961E-04
tdma,fortran-original,4,128,128,4096,16384,1024,1024,8,10,device,  2.2207720000000097E-03,  2.2138920000000090E-03,  1.5484040000000032E-03,  3.6375000000005153E-05,  2.8503000000013046E-05,  3.7056000000007527E-05,  1.5803000000008671E-05,  1.4262000000014874E-05,  3.4922999999992266E-05,  1.5202999999991418E-05,  4.9820699999997275E-04,  2.0613819999999727E-03,  6.2373999999976171E-05,  1.0289600000001897E-04
tdma,fortran-original,4,128,128,4096,16384,1024,1024,9,10,device,  2.2160050000000209E-03,  2.2092080000000111E-03,  1.5455499999999789E-03,  3.7755999999999901E-05,  3.1146999999981384E-05,  3.6324000000004242E-05,  1.5644000000009095E-05,  1.4672000000021113E-05,  2.9373999999998679E-05,  1.5141999999995770E-05,  4.9833699999998760E-04,  2.0591199999999976E-03,  6.0520999999980063E-05,  1.0278300000002294E-04
tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,0,10,device,0.122564709,0.12254586075,0.001753321,4.4557e-05,0.118752629,6.1051e-05,3.4572e-05,1.4502e-05,0.003555817,1.6775e-05,0.000513831,0.002299632,0.120143967,0.000134041
tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,1,10,device,0.002273501,0.002268141,0.001552741,3.6695e-05,8.659e-05,3.327e-05,1.6275e-05,1.4522e-05,3.4021e-05,1.4371e-05,0.000496044,0.002061764,0.000120611,9.7376e-05
tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,2,10,device,0.002223566,0.0022171195,0.00155218,3.4221e-05,4.5919e-05,3.2278e-05,1.4321e-05,1.4051e-05,3.0075e-05,1.4221e-05,0.000497717,0.002064218,7.4993e-05,9.454e-05
tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,3,10,device,0.00221206,0.0022059805,0.001549365,3.4091e-05,3.363e-05,3.326e-05,1.3961e-05,1.3841e-05,2.8533e-05,1.4171e-05,0.000496896,0.002060222,6.1552e-05,9.4712e-05
tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,4,10,device,0.00221262,0.00220749475,0.001549035,3.4412e-05,3.3009e-05,3.2358e-05,1.4081e-05,1.383e-05,3.3471e-05,1.4121e-05,0.000496685,0.002059801,6.6239e-05,9.4242e-05
tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,5,10,device,0.002211839,0.0022062505,0.001548794,3.4201e-05,3.0956e-05,3.5103e-05,1.6585e-05,1.4121e-05,2.8783e-05,1.4141e-05,0.000498949,0.002060021,5.9739e-05,9.7216e-05
tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,6,10,device,0.002209906,0.002204328,0.001548013,3.4542e-05,2.8613e-05,3.2278e-05,1.3891e-05,1.3881e-05,2.8983e-05,1.4132e-05,0.000498257,0.002059671,5.7546e-05,9.4673e-05
tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,7,10,device,0.002217578,0.0022121645,0.001548554,3.4371e-05,3.9569e-05,3.325e-05,1.4311e-05,1.4191e-05,2.9745e-05,1.4032e-05,0.000496585,0.00205945,6.7071e-05,9.4361e-05
tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,8,10,device,0.002207593,0.0022044205,0.001548554,3.4562e-05,3.5183e-05,3.303e-05,1.4102e-05,1.4431e-05,2.7151e-05,1.3871e-05,0.000496475,0.002056666,6.1453e-05,9.4332e-05
tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,9,10,device,0.002207823,0.0022037795,0.001553752,3.4192e-05,2.8272e-05,3.2509e-05,1.4141e-05,1.3961e-05,2.5939e-05,1.3972e-05,0.000497236,0.002060002,5.385e-05,9.4443e-05
